74CSV  	
// AQ6374 OPTICAL SPECTRUM ANALYZER //                  
35
"CTRWL",1125.000000
"SPAN",1150.000000
"START WL", 550.000000
"STOP WL",1700.000000
"WLFREQ", 0
"REFL",-56.6
"LSCL", 5.0
"RESLN",1.000
"AVG",   1
"SMPLAUTO",      1
"SMPL",       5751
"SMPLINTVL",0.2000
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"MEASWL",1
"SWPSPD",0
"MODELNAME","AQ6374"
"CHGPT",        102
"RESCAL0_0",       9996
"RESCAL0_1",       -866
"RESCAL0_2",    1341521
"RESCAL1_0",      10053
"RESCAL1_1",          0
"RESCAL1_2",          0
"CORESIZE", 0






"[TRACE DATA]"
 550.0000, -70.512
 550.2000,-210.000
 550.4000, -76.106
 550.6000, -80.666
 550.8000,-210.000
 551.0000, -70.887
 551.2000,-210.000
 551.4000,-210.000
 551.6000, -83.379
 551.8000, -74.665
 552.0000, -67.007
 552.2000, -67.857
 552.4000, -77.449
 552.6000, -81.230
 552.8000,-210.000
 553.0000, -98.321
 553.2000,-210.000
 553.4000,-210.000
 553.6000,-210.000
 553.8000, -71.153
 554.0000,-210.000
 554.2000,-210.000
 554.4000,-210.000
 554.6000, -72.950
 554.8000, -72.465
 555.0000, -71.035
 555.2000,-210.000
 555.4000,-210.000
 555.6000,-210.000
 555.8000,-210.000
 556.0000,-210.000
 556.2000,-210.000
 556.4000, -78.760
 556.6000,-210.000
 556.8000,-210.000
 557.0000, -73.410
 557.2000,-210.000
 557.4000,-210.000
 557.6000,-210.000
 557.8000, -77.829
 558.0000,-210.000
 558.2000,-210.000
 558.4000, -81.965
 558.6000,-210.000
 558.8000, -82.322
 559.0000,-210.000
 559.2000,-210.000
 559.4000, -72.118
 559.6000,-210.000
 559.8000, -75.264
 560.0000, -69.444
 560.2000,-210.000
 560.4000,-210.000
 560.6000, -76.860
 560.8000,-210.000
 561.0000, -74.196
 561.2000,-210.000
 561.4000, -77.489
 561.6000, -70.618
 561.8000,-210.000
 562.0000,-210.000
 562.2000, -81.289
 562.4000, -80.816
 562.6000,-210.000
 562.8000,-210.000
 563.0000, -70.736
 563.2000, -72.151
 563.4000, -67.342
 563.6000,-210.000
 563.8000, -74.670
 564.0000, -76.732
 564.2000,-210.000
 564.4000,-210.000
 564.6000,-210.000
 564.8000,-210.000
 565.0000,-210.000
 565.2000,-210.000
 565.4000,-210.000
 565.6000,-210.000
 565.8000,-210.000
 566.0000, -69.850
 566.2000, -73.863
 566.4000,-210.000
 566.6000,-210.000
 566.8000, -66.215
 567.0000,-210.000
 567.2000,-210.000
 567.4000, -82.062
 567.6000,-210.000
 567.8000, -68.202
 568.0000, -73.369
 568.2000,-210.000
 568.4000,-210.000
 568.6000, -75.494
 568.8000,-210.000
 569.0000,-210.000
 569.2000,-210.000
 569.4000, -72.894
 569.6000,-210.000
 569.8000, -77.788
 570.0000,-210.000
 570.2000,-210.000
 570.4000,-210.000
 570.6000, -78.665
 570.8000, -71.501
 571.0000, -74.071
 571.2000,-210.000
 571.4000,-210.000
 571.6000, -70.260
 571.8000,-210.000
 572.0000,-210.000
 572.2000, -74.141
 572.4000,-210.000
 572.6000,-210.000
 572.8000, -70.013
 573.0000, -78.448
 573.2000, -73.206
 573.4000, -75.569
 573.6000,-210.000
 573.8000, -83.371
 574.0000,-210.000
 574.2000,-210.000
 574.4000, -70.875
 574.6000,-210.000
 574.8000, -78.956
 575.0000, -69.045
 575.2000, -75.469
 575.4000, -76.423
 575.6000,-210.000
 575.8000, -80.029
 576.0000, -83.826
 576.2000,-210.000
 576.4000, -77.538
 576.6000, -78.441
 576.8000,-210.000
 577.0000,-210.000
 577.2000, -88.084
 577.4000, -72.452
 577.6000, -80.085
 577.8000,-210.000
 578.0000,-210.000
 578.2000,-210.000
 578.4000,-210.000
 578.6000, -74.730
 578.8000, -83.106
 579.0000, -70.972
 579.2000, -76.823
 579.4000,-210.000
 579.6000, -74.819
 579.8000, -73.961
 580.0000,-210.000
 580.2000,-210.000
 580.4000,-210.000
 580.6000, -90.984
 580.8000,-210.000
 581.0000, -78.897
 581.2000,-210.000
 581.4000, -72.069
 581.6000,-210.000
 581.8000, -79.161
 582.0000,-210.000
 582.2000,-210.000
 582.4000,-210.000
 582.6000,-210.000
 582.8000, -73.791
 583.0000,-210.000
 583.2000,-210.000
 583.4000,-210.000
 583.6000,-210.000
 583.8000, -72.507
 584.0000, -76.151
 584.2000, -78.910
 584.4000,-210.000
 584.6000, -74.282
 584.8000,-210.000
 585.0000,-210.000
 585.2000,-210.000
 585.4000,-210.000
 585.6000,-210.000
 585.8000, -74.368
 586.0000, -69.486
 586.2000, -72.148
 586.4000, -73.878
 586.6000, -78.457
 586.8000, -80.740
 587.0000,-210.000
 587.2000,-210.000
 587.4000, -73.159
 587.6000,-210.000
 587.8000,-210.000
 588.0000, -79.054
 588.2000, -88.083
 588.4000,-210.000
 588.6000,-210.000
 588.8000,-210.000
 589.0000,-210.000
 589.2000, -72.532
 589.4000,-210.000
 589.6000,-210.000
 589.8000, -79.852
 590.0000,-210.000
 590.2000, -73.121
 590.4000,-210.000
 590.6000, -77.965
 590.8000,-210.000
 591.0000,-210.000
 591.2000,-210.000
 591.4000, -79.328
 591.6000,-210.000
 591.8000,-210.000
 592.0000,-210.000
 592.2000, -80.821
 592.4000,-210.000
 592.6000,-210.000
 592.8000, -82.249
 593.0000,-210.000
 593.2000, -79.024
 593.4000,-210.000
 593.6000,-210.000
 593.8000, -83.108
 594.0000, -95.111
 594.2000,-210.000
 594.4000, -74.398
 594.6000, -81.940
 594.8000,-210.000
 595.0000,-210.000
 595.2000,-210.000
 595.4000,-210.000
 595.6000, -73.656
 595.8000,-210.000
 596.0000,-210.000
 596.2000, -73.261
 596.4000,-210.000
 596.6000, -77.896
 596.8000, -75.413
 597.0000,-210.000
 597.2000,-210.000
 597.4000, -77.249
 597.6000, -78.531
 597.8000, -80.130
 598.0000, -72.618
 598.2000, -72.056
 598.4000,-210.000
 598.6000,-210.000
 598.8000, -77.335
 599.0000, -76.804
 599.2000, -77.485
 599.4000,-210.000
 599.6000,-210.000
 599.8000,-210.000
 600.0000, -72.543
 600.2000, -72.276
 600.4000, -72.788
 600.6000, -83.037
 600.8000, -77.099
 601.0000, -80.711
 601.2000, -76.391
 601.4000,-210.000
 601.6000,-210.000
 601.8000,-210.000
 602.0000,-210.000
 602.2000, -75.795
 602.4000, -81.657
 602.6000,-210.000
 602.8000, -80.207
 603.0000,-210.000
 603.2000, -71.474
 603.4000, -85.213
 603.6000,-210.000
 603.8000,-210.000
 604.0000,-210.000
 604.2000, -73.264
 604.4000,-210.000
